Date,AUDUSD=X_High,AUDUSD=X_Low,AUDUSD=X_Open,AUDUSD=X_Close,NOSMFSVL_High,NOSMFSVL_Low,NOSMFSVL_Open,NOSMFSVL_Close,GJGB10 Index_High,GJGB10 Index_Low,GJGB10 Index_Open,GJGB10 Index_Close,USDJPY=X_High,USDJPY=X_Low,USDJPY=X_Open,USDJPY=X_Close,USGG2YR Index_High,USGG2YR Index_Low,USGG2YR Index_Open,USGG2YR Index_Close,HG1 Comdty_High,HG1 Comdty_Low,HG1 Comdty_Open,HG1 Comdty_Close,USDBRL=X_High,USDBRL=X_Low,USDBRL=X_Open,USDBRL=X_Close,LHA Comdty_High,LHA Comdty_Low,LHA Comdty_Open,LHA Comdty_Close,CSA1 Comdty_High,CSA1 Comdty_Low,CSA1 Comdty_Open,CSA1 Comdty_Close,USDSEK=X_High,USDSEK=X_Low,USDSEK=X_Open,USDSEK=X_Close,CPI XYOY Index_High,CPI XYOY Index_Low,CPI XYOY Index_Open,CPI XYOY Index_Close,USGG10YR Index_High,USGG10YR Index_Low,USGG10YR Index_Open,USGG10YR Index_Close,JPY10Y Curncy_High,JPY10Y Curncy_Low,JPY10Y Curncy_Open,JPY10Y Curncy_Close,EURUSD=X_High,EURUSD=X_Low,EURUSD=X_Open,EURUSD=X_Close,US0003M Index_High,US0003M Index_Low,US0003M Index_Open,US0003M Index_Close,USDCHF=X_High,USDCHF=X_Low,USDCHF=X_Open,USDCHF=X_Close,NZDUSD=X_High,NZDUSD=X_Low,NZDUSD=X_Open,NZDUSD=X_Close,USDCAD=X_High,USDCAD=X_Low,USDCAD=X_Open,USDCAD=X_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Close,USDNOK=X_High,USDNOK=X_Low,USDNOK=X_Open,USDNOK=X_Close,GBPUSD=X_High,GBPUSD=X_Low,GBPUSD=X_Open,GBPUSD=X_Close
10-26-2009,0.927902,0.912659,0.921489,0.916003,,,,,0.953,0.938,0.939,0.94,92.279999,91.559998,92.089996,92.199997,0.2702,0.2621,0.2621,0.2642,367.2,351.7,365.65,355.7,1.7178,1.6678,1.6678,1.7158,,,,,,,,,6.8763,6.7526,6.7877,6.8665,,,,,1.867,1.8359,1.8531,1.8376,-1353.0,-1421.25,-1409.5,-1371.0,1.505911,1.484693,1.499498,1.486171,,,,0.46585,1.0199,1.0054,1.0087,1.0188,0.756888,0.745212,0.753579,0.746213,1.0694,1.0499,1.0532,1.0687,7.383929,7.146429,7.273929,7.231429,5.6407,5.528,5.5578,5.6335,1.63964,1.625408,1.628399,1.629992
10-27-2009,0.921659,0.912409,0.915919,0.917431,,,,,0.944,0.934,0.94,0.941,92.32,91.589996,92.217003,91.624001,0.2701,0.2621,0.2701,0.2661,368.1,363.0,367.4,364.85,1.7411,1.683,1.683,1.732,,,,,,,,,6.9892,6.8357,6.8669,6.9621,,,,,1.919,1.848,1.8531,1.867,-1326.0,-1389.25,-1374.5,-1351.0,1.492604,1.47741,1.485774,1.481701,,,,0.46565,1.0246,1.0148,1.0189,1.0208,0.75188,0.741895,0.74599,0.744491,1.0714,1.0627,1.069,1.0642,7.243214,7.016071,7.202143,7.048929,5.675,5.5986,5.6365,5.6488,1.643899,1.628797,1.629381,1.639989
10-28-2009,0.919963,0.896459,0.918527,0.898876,,,,,0.944,0.932,0.944,0.933,91.709999,90.547997,91.650002,90.57,0.2741,0.2661,0.2741,0.2661,372.0,366.1,367.15,369.15,1.7545,1.6868,1.6868,1.7542,,,,,,,,,7.0739,6.941,6.9618,7.0607,,,,,1.8454,1.7915,1.8437,1.8227,-1318.0,-1378.75,-1370.75,-1320.0,1.48401,1.469508,1.482404,1.4718,,,,0.46565,1.0275,1.0191,1.0203,1.0262,0.746603,0.720202,0.745379,0.720202,1.0811,1.0639,1.0641,1.0804,7.072143,6.825,7.061071,6.871429,5.7466,5.6313,5.6444,5.7268,1.646389,1.629195,1.640393,1.637599
10-29-2009,0.918189,0.894775,0.898796,0.914746,,,,,0.943,0.937,0.94,0.94,91.599998,90.241997,90.650002,91.489998,0.2821,0.266,0.2701,0.2701,369.5,361.65,369.4,366.95,1.7757,1.7083,1.7083,1.733,,,,,,,,,7.0819,6.9495,7.0543,6.9663,,,,,1.8803,1.8141,1.8716,1.8402,-1301.0,-1376.75,-1304.0,-1338.0,1.48595,1.468709,1.471909,1.48401,,,,0.46565,1.0283,1.0167,1.0262,1.0181,0.736974,0.716743,0.719942,0.72998,1.0819,1.0655,1.0805,1.0675,7.028929,6.862143,6.964286,7.0125,5.76,5.6203,5.7307,5.6314,1.66044,1.634441,1.637787,1.656287
10-30-2009,0.9176,0.898069,0.914662,0.900982,,,,,0.955,0.945,0.955,0.947,91.489998,89.919998,91.489998,90.089996,0.2741,0.266,0.274,0.2681,375.1,367.0,375.05,368.55,1.756,1.683,1.683,1.7024,,,,,,,,,7.0974,6.9558,6.9709,7.0732,,,,,1.8803,1.8228,1.8403,1.8716,-1301.0,-1401.5,-1396.5,-1303.0,1.485906,1.470502,1.484098,1.473297,,,,0.46565,1.0272,1.0155,1.0182,1.0265,0.733622,0.716025,0.730087,0.719476,1.0848,1.065,1.0676,1.0846,7.028571,6.720357,7.002143,6.732143,5.7342,5.6201,5.6351,5.728,1.65799,1.641309,1.656315,1.644791
11-02-2009,0.911993,0.897183,0.897183,0.905305,,,,,0.96,0.947,0.96,0.951,90.669998,89.722,89.722,90.389999,0.2839,0.266,0.2799,0.266,377.85,367.65,371.45,377.75,1.763,1.7135,1.7135,1.7608,,,,,,,,,7.0932,6.982,7.0915,7.0451,,,,,1.954,1.8716,1.9259,1.8786,-1310.0,-1371.5,-1371.5,-1319.0,1.48423,1.471194,1.471194,1.47741,,,,0.46565,1.0262,1.0166,1.0262,1.0219,0.72685,0.713419,0.713623,0.720409,1.0834,1.0721,1.0828,1.0776,6.888571,6.6275,6.778571,6.761071,5.778,5.6781,5.7354,5.7525,1.647989,1.633213,1.641524,1.639532
11-03-2009,0.909256,0.891902,0.905387,0.904323,,,,,,,,,90.567001,89.860001,90.400002,90.389999,0.2939,0.2799,0.2938,0.2859,375.35,370.55,373.65,372.4,1.7806,1.7155,1.7282,1.7405,,,,,,,,,7.1819,7.0283,7.0499,7.1309,,,,,1.954,1.9137,1.9242,1.9312,-1311.5,-1346.5,-1313.0,-1346.0,1.480604,1.462908,1.477345,1.473101,,,,0.46565,1.0336,1.0196,1.0219,1.0255,0.724008,0.710076,0.720305,0.722909,1.0846,1.0651,1.0776,1.0664,6.768571,6.64,6.708929,6.741071,5.8457,5.732,5.7472,5.7717,1.644602,1.626519,1.639613,1.642603
11-04-2009,0.91416,0.898392,0.904241,0.909835,,,,,0.955,0.943,0.945,0.951,91.228996,90.059998,90.419998,90.697998,0.3018,0.2859,0.2898,0.2899,378.45,372.4,378.45,373.35,1.7429,1.6955,1.6955,1.717,,,,,,,,,7.1423,7.0087,7.1334,7.0256,,,,,1.9646,1.898,1.9488,1.9277,-1201.0,-1256.0,-1247.5,-1203.0,1.490091,1.470458,1.472711,1.4869,,,,0.46615,1.0274,1.013,1.0259,1.0155,0.73078,0.717206,0.723118,0.7227,1.0683,1.0593,1.0668,1.0627,6.923214,6.793929,6.811786,6.814643,5.7842,5.654,5.7721,5.6745,1.659641,1.640393,1.642171,1.655794
11-05-2009,0.912326,0.903016,0.90876,0.910415,,,,,0.974,0.955,0.96,0.955,90.839996,90.010002,90.661003,90.769997,0.3177,0.2858,0.3116,0.2858,383.0,376.55,383.0,378.55,1.7272,1.6714,1.6714,1.7205,,,,,,,,,7.0889,6.9705,7.0322,6.9745,,,,,1.9593,1.898,1.919,1.9435,-1162.0,-1225.75,-1167.0,-1208.75,1.491602,1.481394,1.486304,1.487807,,,,0.46665,1.0192,1.0133,1.0159,1.0159,0.724585,0.716384,0.721397,0.721605,1.0678,1.0606,1.0632,1.065,6.964286,6.850714,6.871429,6.929643,5.7229,5.6491,5.679,5.6734,1.663395,1.646904,1.65541,1.657495
11-06-2009,0.919963,0.909918,0.910001,0.918527,,,,,0.975,0.955,0.955,0.969,90.779999,89.629997,90.779999,89.879997,0.3275,0.3095,0.3095,0.3136,385.5,381.7,384.15,384.0,1.7234,1.666,1.666,1.7151,,,,,,,,,7.0436,6.9425,6.9746,6.9777,,,,,1.9488,1.905,1.9365,1.9137,-1131.0,-1256.5,-1256.5,-1140.0,1.491291,1.481394,1.487409,1.484891,,,,0.46865,1.0197,1.0126,1.016,1.017,0.727908,0.720098,0.721553,0.725584,1.0777,1.0607,1.0652,1.0733,6.971071,6.871429,6.875357,6.940714,5.7152,5.6421,5.6693,5.684,1.663202,1.652565,1.657523,1.662013
11-09-2009,0.931966,0.919963,0.920471,0.931619,,,,,1.002,0.983,0.995,0.994,90.257004,89.736,89.860001,89.829002,0.3493,0.3294,0.3428,0.3374,385.9,379.95,383.1,383.35,1.7179,1.6682,1.6682,1.6979,,,,,,,,,6.9797,6.8286,6.975,6.8396,,,,,1.9558,1.8823,1.9191,1.9348,-1173.0,-1262.5,-1262.5,-1189.0,1.50193,1.485553,1.486304,1.500803,,,,0.46915,1.0171,1.0054,1.0163,1.0072,0.746213,0.732708,0.732816,0.744713,1.0744,1.0542,1.074,1.0549,7.210714,7.009286,7.033571,7.195,5.6908,5.5692,5.6875,5.5766,1.684409,1.662013,1.662593,1.677993
11-10-2009,0.93214,0.92584,0.931532,0.930579,,,,,1.021,1.004,1.014,1.004,90.153,89.68,89.849998,89.709999,0.3723,0.3408,0.3624,0.3408,383.65,374.85,377.15,382.0,1.7149,1.6488,1.6488,1.7083,,,,,,,,,6.8736,6.8186,6.8358,6.827,,,,,1.9946,1.9278,1.9805,1.9383,-1191.0,-1250.25,-1238.0,-1195.0,1.501953,1.494299,1.50051,1.498981,,,,0.46915,1.0105,1.006,1.0074,1.0073,0.744713,0.738225,0.744602,0.74129,1.0603,1.0487,1.0556,1.0498,7.320714,7.178929,7.179286,7.249286,5.6177,5.5693,5.5772,5.5806,1.679064,1.660495,1.677909,1.673612
11-11-2009,0.934405,0.927386,0.930839,0.930406,,,,,1.055,1.027,1.055,1.028,90.002998,89.292,89.519997,89.910004,,,,,378.5,368.85,371.0,376.7,1.7181,1.6615,1.6615,1.7172,,,,,,,,,6.8478,6.7847,6.819,6.8158,,,,,,,,,-1178.0,-1263.0,-1263.0,-1181.0,1.5048,1.49564,1.500105,1.498397,,,,0.46915,1.0098,1.0035,1.0068,1.0079,0.744214,0.738498,0.74162,0.740576,1.0501,1.0432,1.0495,1.0445,7.321429,7.208214,7.305714,7.258929,5.6125,5.5488,5.5772,5.59,1.678387,1.653795,1.674649,1.657495
11-12-2009,0.936944,0.921404,0.929973,0.925069,,,,,1.032,1.007,1.008,1.032,90.555,89.649002,89.889999,90.279999,0.3723,0.3249,0.3288,0.3684,371.5,366.05,367.7,370.0,1.7337,1.6676,1.6676,1.7337,,,,,,,,,6.9045,6.7948,6.8148,6.8813,,,,,2.0352,1.9594,1.977,1.984,-1194.0,-1258.5,-1258.5,-1197.0,1.501637,1.48258,1.498442,1.485685,,,,0.46915,1.0191,1.0058,1.008,1.0165,0.744214,0.731315,0.740302,0.733622,1.0574,1.0416,1.0445,1.0548,7.316786,7.193929,7.255,7.213929,5.6709,5.57,5.588,5.6548,1.662759,1.652101,1.658292,1.658705
11-13-2009,0.934492,0.924129,0.925241,0.933881,,,,,1.018,1.01,1.015,1.013,90.400002,89.459999,90.279999,89.660004,0.3564,0.3209,0.3405,0.3229,368.8,362.5,363.15,367.25,1.7407,1.6845,1.6845,1.7234,,,,,,,,,6.9063,6.8161,6.8792,6.8292,,,,,1.9735,1.9157,1.9314,1.9735,-1161.0,-1282.0,-1220.5,-1198.75,1.493496,1.483305,1.48584,1.490891,,,,0.46815,1.0181,1.0104,1.0166,1.0124,0.744602,0.731904,0.733999,0.744325,1.0563,1.0472,1.0549,1.0513,7.315357,7.216786,7.245357,7.301786,5.669,5.5891,5.6461,5.604,1.670397,1.65788,1.658787,1.6675
11-16-2009,0.940734,0.931793,0.935366,0.93668,,,,,0.996,0.984,0.99,0.989,89.702003,88.773003,89.599998,89.010002,0.3483,0.3247,0.3346,0.3287,369.2,360.35,368.7,362.6,1.7192,1.6713,1.6713,1.708,,,,,,,,,6.8364,6.7663,6.8,6.7894,,,,,1.9647,1.9087,1.9577,1.9349,-1147.0,-1222.5,-1222.5,-1161.0,1.501547,1.488649,1.4962,1.498374,,,,0.46815,1.0133,1.0046,1.0085,1.007,0.752389,0.740631,0.743882,0.749008,1.052,1.0426,1.0501,1.0467,7.428571,7.321786,7.338571,7.379643,5.597,5.5352,5.5849,5.5515,1.687792,1.667334,1.673556,1.683899
11-17-2009,0.937734,0.924214,0.936593,0.931272,,,,,1.014,0.993,1.011,0.995,89.516998,88.75,89.019997,89.230003,0.3444,0.3287,0.3444,0.3365,371.25,362.45,362.85,369.8,1.7244,1.663,1.663,1.71,,,,,,,,,6.908,6.7864,6.7894,6.8714,,,,,1.9946,1.9542,1.9682,1.9629,-1156.0,-1234.0,-1234.0,-1158.0,1.49979,1.481196,1.498307,1.487697,,,,0.46815,1.0207,1.006,1.0071,1.0158,0.750356,0.74129,0.74912,0.745879,1.0617,1.0463,1.047,1.051,7.408571,7.321429,7.36,7.392857,5.6331,5.5415,5.5473,5.6071,1.687393,1.676109,1.683813,1.682397
11-18-2009,0.933968,0.926784,0.930579,0.928333,,,,,1.011,1.003,1.011,1.004,89.462997,89.0,89.251999,89.398003,0.3444,0.3247,0.3365,0.3405,365.5,359.75,362.85,362.75,1.716,1.661,1.661,1.716,,,,,,,,,6.8794,6.8082,6.8641,6.8287,,,,,1.9981,1.9472,1.9788,1.9665,-1233.0,-1252.5,-1251.0,-1234.0,1.499003,1.487011,1.48763,1.495394,,,,0.46965,1.0164,1.0076,1.0159,1.0101,0.750075,0.743384,0.746046,0.745212,1.0577,1.045,1.0511,1.0554,7.392857,7.285714,7.376429,7.355714,5.621,5.5683,5.6041,5.5927,1.684608,1.671989,1.682142,1.67406
11-19-2009,0.928419,0.913492,0.92816,0.919456,,,,,1.025,1.015,1.023,1.016,89.419998,88.647003,89.390999,88.900002,0.3479,0.3152,0.3436,0.3193,367.45,361.2,364.35,363.1,1.7361,1.6758,1.6758,1.73,,,,,,,,,6.9325,6.8226,6.8275,6.8899,,,,,2.0157,1.97,2.0016,1.9753,-1245.0,-1272.5,-1249.0,-1258.0,1.495797,1.484605,1.495797,1.491625,,,,0.47065,1.0192,1.0101,1.0103,1.0133,0.745268,0.727696,0.745212,0.730887,1.0686,1.0551,1.0551,1.0625,7.3075,7.135714,7.3075,7.161071,5.6588,5.5832,5.5832,5.6343,1.674285,1.661406,1.674088,1.665612
11-20-2009,0.921574,0.906536,0.919202,0.91508,,,,,1.032,1.014,1.03,1.015,89.107002,88.676003,88.910004,88.830002,0.3681,0.3396,0.3557,0.3436,365.45,358.45,362.8,364.7,1.7358,1.677,1.677,1.7327,,,,,,,,,7.0021,6.8757,6.8898,6.9238,,,,,2.014,1.963,1.9841,1.9981,-1197.0,-1253.0,-1253.0,-1205.0,1.493607,1.480692,1.491602,1.486392,,,,0.47265,1.022,1.0121,1.0136,1.0166,0.732601,0.720409,0.73078,0.724585,1.0725,1.0614,1.0626,1.0702,7.156786,7.062857,7.1125,7.14,5.7006,5.6183,5.6397,5.655,1.667612,1.646389,1.66564,1.652101
11-23-2009,0.927902,0.915583,0.916003,0.923702,,,,,,,,,89.164001,88.57,88.889999,88.900002,0.3675,0.3476,0.3675,0.3517,363.95,356.9,362.7,362.8,1.7319,1.682,1.682,1.7265,,,,,,,,,6.9389,6.8453,6.9383,6.8935,,,,,1.9964,1.9438,1.9876,1.9805,-1196.0,-1281.0,-1281.0,-1196.0,1.49979,1.48721,1.48721,1.4962,,,,0.47315,1.0169,1.0072,1.0166,1.0098,0.73692,0.724113,0.725111,0.731797,1.0684,1.0538,1.0684,1.0567,7.357143,7.248214,7.25,7.352857,5.6663,5.5607,5.6663,5.586,1.664697,1.650192,1.65071,1.660909
11-24-2009,0.923361,0.913576,0.923361,0.921319,,,,,1.035,1.025,1.026,1.028,88.920998,88.349998,88.870003,88.593002,0.3715,0.3553,0.3673,0.3634,372.25,360.55,372.0,362.7,1.7338,1.677,1.677,1.7284,,,,,,,,,6.9584,6.8702,6.8942,6.9047,,,,,2.0474,1.977,2.0439,1.9823,-1239.0,-1308.0,-1308.0,-1240.0,1.498711,1.489004,1.495797,1.49667,,,,0.47365,1.015,1.0076,1.01,1.0084,0.731797,0.7227,0.731689,0.725795,1.0641,1.0562,1.0568,1.0579,7.352857,7.246429,7.333214,7.301429,5.6457,5.5811,5.5867,5.6109,1.660495,1.650192,1.660192,1.65843
11-25-2009,0.932401,0.921404,0.921404,0.929627,,,,,1.032,1.006,1.006,1.027,88.625999,87.209999,88.580002,87.360001,0.3916,0.3632,0.3833,0.3673,373.1,363.4,363.45,372.05,1.7343,1.6856,1.6856,1.731,,,,,,,,,6.9116,6.8324,6.9088,6.8503,,,,,2.0633,2.0104,2.0298,2.051,-1229.0,-1303.0,-1301.0,-1256.0,1.514532,1.4962,1.496715,1.512791,,,,0.47415,1.009,0.9955,1.0085,0.997,0.733299,0.725795,0.725795,0.73078,1.0581,1.0448,1.0578,1.046,7.344643,7.277143,7.335714,7.2925,5.6254,5.549,5.6154,5.5658,1.674537,1.658595,1.658595,1.670509
11-26-2009,0.929627,0.901226,0.929541,0.904404,,,,,1.056,1.023,1.045,1.024,87.445,84.889999,87.345001,85.139999,,,,,,,,,1.7513,1.6768,1.6768,1.7513,,,,,,,,,7.0176,6.8383,6.8441,6.9929,,,,,,,,,-1231.0,-1330.5,-1300.0,-1242.0,1.513638,1.495506,1.512608,1.497297,,,,0.47415,1.0071,0.9919,0.9972,1.0049,0.730514,0.706514,0.730514,0.709119,1.0616,1.0456,1.0467,1.0607,,,,,5.6778,5.56,5.5651,5.6723,1.672744,1.642441,1.670341,1.643601
11-27-2009,0.910001,0.894935,0.905387,0.907606,,,,,1.054,1.036,1.04,1.036,86.980003,85.123001,85.123001,86.480003,0.4035,0.359,0.3772,0.3914,367.3,363.05,366.4,363.95,1.7577,1.6979,1.6979,1.7425,,,,,,,,,7.0876,6.9483,6.9885,6.952,,,,,2.0457,1.9893,1.9929,2.0351,-1297.0,-1362.0,-1362.0,-1300.0,1.49979,1.483393,1.49741,1.499093,,,,0.47365,1.0173,1.0031,1.0048,1.0053,0.714031,0.703383,0.70922,0.711389,1.0746,1.0592,1.0615,1.0615,7.248571,7.084643,7.115,7.163929,5.7717,5.6548,5.6695,5.665,1.650792,1.628399,1.644007,1.650792
11-30-2009,0.919625,0.910913,0.912326,0.9176,,,,,1.059,1.033,1.041,1.048,86.830002,85.870003,86.610001,86.25,0.3831,0.3347,0.3628,0.3791,378.25,364.5,371.9,365.0,1.749,1.6922,1.6922,1.7477,,,,,,,,,7.0168,6.9152,6.9677,6.9552,,,,2.0,2.065,1.9631,2.0456,1.9823,-1310.0,-1380.0,-1380.0,-1312.0,1.508409,1.497499,1.500082,1.503895,,,,0.47365,1.0068,0.9992,1.0053,1.0031,0.722282,0.712708,0.713776,0.718184,1.061,1.0533,1.0596,1.0538,7.202857,7.098929,7.1825,7.139643,5.7063,5.621,5.6699,5.6591,1.659448,1.638485,1.649403,1.645793
12-01-2009,0.927214,0.911079,0.917768,0.925583,,,,,1.057,1.03,1.056,1.052,87.514999,86.290001,86.290001,86.650002,0.3789,0.3547,0.3623,0.3587,379.95,370.5,377.9,372.0,1.753,1.7055,1.7055,1.7246,,,,,,,,,6.9955,6.8847,6.9621,6.8917,,,,,2.0739,2.0175,2.0368,2.0474,-1343.0,-1407.75,-1394.5,-1346.0,1.511807,1.497589,1.503443,1.509001,,,,0.47365,1.0074,0.9968,1.0035,0.9988,0.729501,0.715717,0.717721,0.726903,1.0576,1.0405,1.054,1.0463,7.241786,7.029643,7.222857,7.034643,5.6894,5.596,5.6631,5.6091,1.664808,1.639909,1.645603,1.662593
12-02-2009,0.929541,0.923361,0.92584,0.927816,,,,,1.013,0.993,0.997,1.013,87.650002,86.589996,86.650002,87.559998,0.4103,0.3503,0.3902,0.3623,382.7,377.45,379.15,379.55,1.7224,1.6726,1.6726,1.717,,,,,,,,,6.9148,6.8259,6.8961,6.8558,,,,,2.2361,2.1359,2.234,2.1805,-1364.0,-1414.5,-1414.5,-1370.0,1.511008,1.503398,1.509069,1.506977,,,,0.47365,1.0024,0.9976,0.9988,1.0005,0.72982,0.720825,0.72722,0.724375,1.0513,1.043,1.0463,1.0495,7.193571,6.991071,7.105714,7.008214,5.6206,5.5628,5.6089,5.603,1.669588,1.6553,1.662372,1.666056
12-03-2009,0.93214,0.923361,0.927816,0.924385,,,,,0.985,0.969,0.985,0.977,88.446999,87.577003,87.620003,88.259003,0.3983,0.338,0.34,0.3862,389.35,378.9,388.9,379.05,1.7163,1.6685,1.6685,1.704,,,,,,,,,6.8819,6.7792,6.861,6.8697,,,,,2.3042,2.2215,2.297,2.2233,-1379.0,-1442.0,-1422.0,-1380.0,1.513775,1.504099,1.506705,1.506546,,,,0.47365,1.0018,0.9962,1.0003,0.9999,0.730407,0.721293,0.72469,0.7227,1.0582,1.0461,1.0494,1.0558,7.106429,7.009643,7.050714,7.017143,5.6317,5.5561,5.598,5.6147,1.672213,1.653193,1.666472,1.655931
12-04-2009,0.928936,0.911079,0.924385,0.915332,,,,,0.989,0.979,0.989,0.98,90.731003,87.997002,88.269997,90.519997,0.346,0.3219,0.3219,0.346,395.8,388.1,391.1,391.9,1.7311,1.6587,1.6587,1.7212,,,,,,,,,6.9988,6.8571,6.8705,6.9779,,,,,2.3024,2.15,2.1838,2.2988,-1359.0,-1434.75,-1431.0,-1395.0,1.509297,1.482404,1.506296,1.485707,,,,0.47355,1.0189,0.9985,0.9998,1.0164,0.726216,0.713776,0.722596,0.717309,1.0593,1.0434,1.0559,1.0575,7.138571,6.795714,7.132143,6.904286,5.7048,5.603,5.6155,5.686,1.666694,1.64263,1.655711,1.648288
12-07-2009,0.919033,0.905633,0.914662,0.915164,,,,,0.999,0.989,0.989,0.991,90.172997,89.147003,90.059998,89.290001,0.3219,0.3059,0.3179,0.3219,393.25,382.85,385.0,392.1,1.7407,1.6815,1.6815,1.724,,,,,,,,,7.0716,6.9462,6.967,7.0378,,,,,2.25,2.1607,2.2285,2.182,-1350.0,-1432.0,-1431.0,-1403.0,1.490402,1.476581,1.487475,1.48412,,,,0.47355,1.0242,1.0135,1.0152,1.0184,0.719217,0.708516,0.71664,0.715512,1.0647,1.0483,1.056,1.0495,6.920357,6.738571,6.904286,6.748214,5.741,5.6544,5.6754,5.698,1.6518,1.6318,1.647501,1.646578
12-08-2009,0.91659,0.90212,0.914829,0.902364,,,,,0.995,0.984,0.988,0.993,89.419998,88.190002,89.339996,88.379997,0.3218,0.3018,0.3056,0.3178,385.2,380.55,380.6,382.5,1.7503,1.6836,1.6836,1.7479,,,,,,,,,7.1579,7.0185,7.0393,7.1471,,,,,2.2357,2.1393,2.1623,2.2088,-1385.0,-1426.0,-1406.0,-1410.0,1.486591,1.467739,1.483393,1.469702,,,,0.47355,1.029,1.0163,1.0189,1.0278,0.717103,0.704622,0.71541,0.706215,1.0666,1.0484,1.0503,1.0644,6.869643,6.739286,6.762857,6.781071,5.801,5.686,5.7008,5.7945,1.647908,1.622797,1.645982,1.624907
12-09-2009,0.911411,0.902527,0.902853,0.909587,,,,,0.988,0.98,0.98,0.983,88.68,87.370003,88.370003,88.089996,0.3095,0.2936,0.2976,0.3056,381.8,376.2,380.1,379.65,1.7682,1.7126,1.7126,1.7603,,,,,,,,,7.152,7.0779,7.1423,7.0828,,,,,2.2104,2.1463,2.2104,2.1587,-1367.0,-1405.0,-1388.5,-1384.0,1.477803,1.467804,1.4694,1.473796,,,,0.47455,1.0296,1.0218,1.0274,1.0258,0.724008,0.706115,0.706215,0.722178,1.065,1.0515,1.0645,1.0545,7.077143,6.796786,6.831429,7.064286,5.7954,5.7279,5.7882,5.7343,1.636929,1.617102,1.624907,1.62824
12-10-2009,0.918695,0.909504,0.909587,0.916422,,,,,1.0,0.99,1.0,0.993,88.43,87.739998,88.060997,88.230003,0.3015,0.2737,0.2737,0.3015,386.55,379.05,386.4,378.7,1.7698,1.7126,1.7126,1.7697,,,,,,,,,7.124,7.0451,7.0858,7.0945,,,,,2.2229,2.1569,2.1871,2.1997,-1359.0,-1398.75,-1361.0,-1376.0,1.475993,1.468903,1.473818,1.472949,,,,0.47455,1.0297,1.0237,1.0258,1.0258,0.731904,0.722022,0.722387,0.728385,1.0578,1.048,1.0544,1.0513,7.132143,7.004286,7.125,7.015357,5.7791,5.7104,5.7302,5.7311,1.634628,1.622192,1.628002,1.628028
12-11-2009,0.919033,0.909339,0.91659,0.912992,,,,,1.0,0.99,0.99,0.993,89.794998,88.274002,88.274002,89.089996,0.2935,0.2737,0.2895,0.2777,389.05,386.25,388.05,387.9,1.7634,1.7069,1.7069,1.7591,,,,,,,,,7.1492,7.057,7.0938,7.1168,,,,,2.2641,2.1729,2.2497,2.1836,-1317.0,-1437.25,-1391.0,-1362.0,1.477694,1.459108,1.472993,1.461903,,,,0.47455,1.0365,1.0234,1.0261,1.0351,0.729022,0.722804,0.728544,0.725584,1.062,1.0479,1.0513,1.0599,7.071429,6.908214,7.063571,6.9525,5.7847,5.7136,5.7256,5.77,1.633907,1.620299,1.627604,1.625303
12-14-2009,0.917515,0.905715,0.911494,0.915583,,,,,0.973,0.962,0.965,0.969,89.278999,88.330002,89.278999,88.690002,0.2955,0.2698,0.2737,0.2935,389.85,382.2,382.45,388.55,1.7577,1.7095,1.7095,1.7445,,,,,,,,,7.1459,7.0774,7.1195,7.1036,,,,,2.2892,2.2317,2.2442,2.2479,-1343.0,-1404.0,-1354.0,-1392.0,1.468493,1.461091,1.462801,1.465695,,,,0.47575,1.0353,1.0294,1.0338,1.0314,0.730087,0.721397,0.724795,0.727326,1.0661,1.0565,1.0587,1.059,7.051071,6.877143,6.9775,7.035,5.7944,5.7518,5.7643,5.7641,1.6326,1.619302,1.624379,1.631002
12-15-2009,0.916674,0.903914,0.915583,0.906125,,,,,0.97,0.951,0.97,0.956,89.935997,88.602997,88.68,89.511002,0.2934,0.2697,0.2893,0.2737,382.4,376.75,379.9,380.95,1.7632,1.6913,1.6913,1.7506,,,,,,,,,7.216,7.0972,7.1014,7.1943,,,,,2.2961,2.2102,2.2853,2.2317,-1321.25,-1349.25,-1339.0,-1332.0,1.46591,1.45081,1.46561,1.454207,,,,0.4797,1.0428,1.0314,1.0314,1.0399,0.72812,0.719683,0.727326,0.721605,1.065,1.0552,1.0588,1.0604,7.053929,6.9025,6.993929,6.934643,5.845,5.764,5.768,5.8138,1.631721,1.620903,1.631215,1.626995
12-16-2009,0.9067,0.895977,0.906125,0.899442,,,,,0.97,0.963,0.97,0.963,89.960999,89.400002,89.489998,89.849998,0.305,0.2854,0.2971,0.2893,383.65,376.0,383.5,376.75,1.7528,1.7036,1.7036,1.7443,,,,,,,,,7.2034,7.1309,7.188,7.1855,,,,,2.3104,2.2422,2.2942,2.2781,-1311.75,-1349.25,-1322.5,-1338.0,1.45881,1.450894,1.453996,1.452602,,,,0.48425,1.0424,1.0345,1.04,1.039,0.722804,0.715922,0.721605,0.71958,1.0641,1.057,1.0604,1.0621,7.017857,6.948214,6.967857,6.965357,5.8318,5.7307,5.814,5.77,1.641147,1.623693,1.626995,1.632813
